A,B,linkA,linkB,prerequisites,source,domin,language
Profiling (computer programming),Computational complexity theory,https://en.wikipedia.org/wiki/Profiling_(computer_programming),https://en.wikipedia.org/wiki/Computational_complexity_theory,None,University course,,en
Integer,Inequality (mathematics),https://en.wikipedia.org/wiki/Integer,https://en.wikipedia.org/wiki/Inequality_(mathematics),A->B,University course,,en
Parsing,Top-down and bottom-up design,https://en.wikipedia.org/wiki/Parsing,https://en.wikipedia.org/wiki/Top-down_and_bottom-up_design,None,University course,,en
Database transaction,Query optimization,https://en.wikipedia.org/wiki/Database_transaction,https://en.wikipedia.org/wiki/Query_optimization,None,University course,,en
Scope (computer science),Object-oriented programming,https://en.wikipedia.org/wiki/Scope_(computer_science),https://en.wikipedia.org/wiki/Object-oriented_programming,None,University course,,en
Computer programming,Computational geometry,https://en.wikipedia.org/wiki/Computer_programming,https://en.wikipedia.org/wiki/Computational_geometry,None,University course,,en
Machine translation,Linguistics,https://en.wikipedia.org/wiki/Machine_translation,https://en.wikipedia.org/wiki/Linguistics,None,University course,,en
Recursively enumerable set,Halting problem,https://en.wikipedia.org/wiki/Computably_enumerable,https://en.wikipedia.org/wiki/Halting_problem,None,University course,,en
Instruction set architecture,Compiler,https://en.wikipedia.org/wiki/Instruction_set_architecture,https://en.wikipedia.org/wiki/Compiler,None,University course,,en
Instruction set architecture,Computer architecture,https://en.wikipedia.org/wiki/Instruction_set_architecture,https://en.wikipedia.org/wiki/Computer_architecture,None,University course,,en
Floating-point arithmetic,Template (C++),https://en.wikipedia.org/wiki/Floating-point_arithmetic,https://en.wikipedia.org/wiki/Template_(C%2B%2B),None,University course,,en
Peer-to-peer,Internet,https://en.wikipedia.org/wiki/Peer-to-peer,https://en.wikipedia.org/wiki/Internet,None,University course,,en
Analysis of algorithms,Database,https://en.wikipedia.org/wiki/Analysis_of_algorithms,https://en.wikipedia.org/wiki/Database,None,University course,,en
Computer programming,Programming style,https://en.wikipedia.org/wiki/Computer_programming,https://en.wikipedia.org/wiki/Programming_style,A->B,University course,,en
Algorithm,Program optimization,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Program_optimization,A->B,University course,,en
Data structure,Data warehouse,https://en.wikipedia.org/wiki/Data_structure,https://en.wikipedia.org/wiki/Data_warehouse,A->B,University course,,en
P versus NP problem,Algorithm,https://en.wikipedia.org/wiki/P_versus_NP_problem,https://en.wikipedia.org/wiki/Algorithm,None,University course,,en
Discrete mathematics,Graph (abstract data type),https://en.wikipedia.org/wiki/Discrete_mathematics,https://en.wikipedia.org/wiki/Graph_(abstract_data_type),None,University course,,en
High-level programming language,Syntax,https://en.wikipedia.org/wiki/High-level_programming_language,https://en.wikipedia.org/wiki/Syntax,None,University course,,en
Computer science,Approximation algorithm,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Approximation_algorithm,A->B,University course,,en
Computational complexity theory,User interface,https://en.wikipedia.org/wiki/Computational_complexity_theory,https://en.wikipedia.org/wiki/User_interface,None,University course,,en
Interactivity,Human每computer interaction,https://en.wikipedia.org/wiki/Interactivity,https://en.wikipedia.org/wiki/Human%E2%80%93computer_interaction,A->B,University course,,en
Version control,Programming style,https://en.wikipedia.org/wiki/Version_control,https://en.wikipedia.org/wiki/Programming_style,None,University course,,en
Modular arithmetic,Public-key cryptography,https://en.wikipedia.org/wiki/Modular_arithmetic,https://en.wikipedia.org/wiki/Public-key_cryptography,None,University course,,en
Exception handling,Software testing,https://en.wikipedia.org/wiki/Exception_handling,https://en.wikipedia.org/wiki/Software_testing,None,University course,,en
Relational database,Software engineering,https://en.wikipedia.org/wiki/Relational_database,https://en.wikipedia.org/wiki/Software_engineering,None,University course,,en
Graph theory,Matrix (mathematics),https://en.wikipedia.org/wiki/Graph_theory,https://en.wikipedia.org/wiki/Matrix_(mathematics),None,University course,,en
C (programming language),String (computer science),https://en.wikipedia.org/wiki/C_(programming_language),https://en.wikipedia.org/wiki/String_(computer_science),None,University course,,en
Finite-state machine,Logic,https://en.wikipedia.org/wiki/Finite-state_machine,https://en.wikipedia.org/wiki/Logic,None,University course,,en
Combinatorics,Probability,https://en.wikipedia.org/wiki/Combinatorics,https://en.wikipedia.org/wiki/Probability,None,University course,,en
PageRank,Algorithm,https://en.wikipedia.org/wiki/PageRank,https://en.wikipedia.org/wiki/Algorithm,None,University course,,en
Unix,Computer,https://en.wikipedia.org/wiki/Unix,https://en.wikipedia.org/wiki/Computer,None,University course,,en
Functional programming,Assembly language,https://en.wikipedia.org/wiki/Functional_programming,https://en.wikipedia.org/wiki/Assembly_language,None,University course,,en
Algorithm,Graph theory,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Graph_theory,None,University course,,en
Semantics,Natural language processing,https://en.wikipedia.org/wiki/Semantics,https://en.wikipedia.org/wiki/Natural_language_processing,A->B,University course,,en
Eigenvalues and eigenvectors,Numerical analysis,https://en.wikipedia.org/wiki/Eigenvalues_and_eigenvectors,https://en.wikipedia.org/wiki/Numerical_analysis,A->B,University course,,en
Computational complexity theory,Programming language,https://en.wikipedia.org/wiki/Computational_complexity_theory,https://en.wikipedia.org/wiki/Programming_language,None,University course,,en
Problem solving,Data analysis,https://en.wikipedia.org/wiki/Problem_solving,https://en.wikipedia.org/wiki/Data_analysis,A->B,University course,,en
String (computer science),Formal language,https://en.wikipedia.org/wiki/String_(computer_science),https://en.wikipedia.org/wiki/Formal_language,A->B,University course,,en
Control flow,Python (programming language),https://en.wikipedia.org/wiki/Control_flow,https://en.wikipedia.org/wiki/Python_(programming_language),None,University course,,en
Analysis of algorithms,Relational database,https://en.wikipedia.org/wiki/Analysis_of_algorithms,https://en.wikipedia.org/wiki/Relational_database,None,University course,,en
Computer programming,Automatic programming,https://en.wikipedia.org/wiki/Computer_programming,https://en.wikipedia.org/wiki/Automatic_programming,A->B,University course,,en
Computer science,Lisp (programming language),https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Lisp_(programming_language),A->B,University course,,en
Object (computer science),Database,https://en.wikipedia.org/wiki/Object_(computer_science),https://en.wikipedia.org/wiki/Database,A->B,University course,,en
Signal processing,Fast Fourier transform,https://en.wikipedia.org/wiki/Signal_processing,https://en.wikipedia.org/wiki/Fast_Fourier_transform,A->B,University course,,en
Cryptography,Coding theory,https://en.wikipedia.org/wiki/Cryptography,https://en.wikipedia.org/wiki/Coding_theory,None,University course,,en
Computational complexity theory,Information theory,https://en.wikipedia.org/wiki/Computational_complexity_theory,https://en.wikipedia.org/wiki/Information_theory,None,University course,,en
Statistical hypothesis testing,Game theory,https://en.wikipedia.org/wiki/Statistical_hypothesis_testing,https://en.wikipedia.org/wiki/Game_theory,None,University course,,en
Peer-to-peer,Computer network,https://en.wikipedia.org/wiki/Peer-to-peer,https://en.wikipedia.org/wiki/Computer_network,None,University course,,en
Automata theory,Finite-state machine,https://en.wikipedia.org/wiki/Automata_theory,https://en.wikipedia.org/wiki/Finite-state_machine,A->B,University course,,en
Analysis of algorithms,Theory of computation,https://en.wikipedia.org/wiki/Analysis_of_algorithms,https://en.wikipedia.org/wiki/Theory_of_computation,None,University course,,en
Prolog,Compiler,https://en.wikipedia.org/wiki/Prolog,https://en.wikipedia.org/wiki/Compiler,None,University course,,en
Python (programming language),Monad (functional programming),https://en.wikipedia.org/wiki/Python_(programming_language),https://en.wikipedia.org/wiki/Monad_(functional_programming),None,University course,,en
Graph theory,Theoretical computer science,https://en.wikipedia.org/wiki/Graph_theory,https://en.wikipedia.org/wiki/Theoretical_computer_science,None,University course,,en
Mathematics,Finite set,https://en.wikipedia.org/wiki/Mathematics,https://en.wikipedia.org/wiki/Finite_set,A->B,University course,,en
Algorithm,Cryptography,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Cryptography,A->B,University course,,en
Machine learning,Computational science,https://en.wikipedia.org/wiki/Machine_learning,https://en.wikipedia.org/wiki/Computational_science,None,University course,,en
Flow network,Mathematical optimization,https://en.wikipedia.org/wiki/Flow_network,https://en.wikipedia.org/wiki/Mathematical_optimization,None,University course,,en
Combinatorial optimization,Combinatorics,https://en.wikipedia.org/wiki/Combinatorial_optimization,https://en.wikipedia.org/wiki/Combinatorics,None,University course,,en
Context-free language,Pushdown automaton,https://en.wikipedia.org/wiki/Context-free_language,https://en.wikipedia.org/wiki/Pushdown_automaton,None,University course,,en
Computer,JavaScript,https://en.wikipedia.org/wiki/Computer,https://en.wikipedia.org/wiki/JavaScript,A->B,University course,,en
Computer network,Computer,https://en.wikipedia.org/wiki/Computer_network,https://en.wikipedia.org/wiki/Computer,None,University course,,en
Ray tracing (graphics),Computer animation,https://en.wikipedia.org/wiki/Ray_tracing_(graphics),https://en.wikipedia.org/wiki/Computer_animation,A->B,University course,,en
Algorithm,Recurrence relation,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Recurrence_relation,A->B,University course,,en
Input/output,Virtual memory,https://en.wikipedia.org/wiki/Input/output,https://en.wikipedia.org/wiki/Virtual_memory,None,University course,,en
Data,Data warehouse,https://en.wikipedia.org/wiki/Data,https://en.wikipedia.org/wiki/Data_warehouse,A->B,University course,,en
Library (computing),Distributed computing,https://en.wikipedia.org/wiki/Library_(computing),https://en.wikipedia.org/wiki/Distributed_computing,None,University course,,en
Data structure,Object-oriented programming,https://en.wikipedia.org/wiki/Data_structure,https://en.wikipedia.org/wiki/Object-oriented_programming,None,University course,,en
Operating system,Information theory,https://en.wikipedia.org/wiki/Operating_system,https://en.wikipedia.org/wiki/Information_theory,None,University course,,en
Computer science,Logic programming,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Logic_programming,A->B,University course,,en
Computational problem,Computer science,https://en.wikipedia.org/wiki/Computational_problem,https://en.wikipedia.org/wiki/Computer_science,None,University course,,en
Wavelet,Statistics,https://en.wikipedia.org/wiki/Wavelet,https://en.wikipedia.org/wiki/Statistics,None,University course,,en
Ordinary differential equation,Mathematical optimization,https://en.wikipedia.org/wiki/Ordinary_differential_equation,https://en.wikipedia.org/wiki/Mathematical_optimization,None,University course,,en
Computer science,B-tree,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/B-tree,A->B,University course,,en
Quantum computing,Computational complexity theory,https://en.wikipedia.org/wiki/Quantum_computing,https://en.wikipedia.org/wiki/Computational_complexity_theory,None,University course,,en
Parallel_(geometry) computing,Superscalar processor,https://en.wikipedia.org/wiki/Parallel_(geometry)_computing,https://en.wikipedia.org/wiki/Superscalar_processor,None,University course,,en
Prolog,Abstract interpretation,https://en.wikipedia.org/wiki/Prolog,https://en.wikipedia.org/wiki/Abstract_interpretation,None,University course,,en
Synchronization,Cryptography,https://en.wikipedia.org/wiki/Synchronization,https://en.wikipedia.org/wiki/Cryptography,None,University course,,en
Compiler,Computer,https://en.wikipedia.org/wiki/Compiler,https://en.wikipedia.org/wiki/Computer,None,University course,,en
Analysis of algorithms,Relational database,https://en.wikipedia.org/wiki/Analysis_of_algorithms,https://en.wikipedia.org/wiki/Relational_database,A->B,University course,,en
Computer programming,Concurrency control,https://en.wikipedia.org/wiki/Computer_programming,https://en.wikipedia.org/wiki/Concurrency_control,A->B,University course,,en
Mathematical analysis,Mathematical proof,https://en.wikipedia.org/wiki/Mathematical_analysis,https://en.wikipedia.org/wiki/Mathematical_proof,None,University course,,en
Mathematics,Integral,https://en.wikipedia.org/wiki/Mathematics,https://en.wikipedia.org/wiki/Integral,A->B,University course,,en
Computer architecture,Computer,https://en.wikipedia.org/wiki/Computer_architecture,https://en.wikipedia.org/wiki/Computer,None,University course,,en
Software engineering,Operating system,https://en.wikipedia.org/wiki/Software_engineering,https://en.wikipedia.org/wiki/Operating_system,None,University course,,en
"Best, worst and average case",Algorithm,"https://en.wikipedia.org/wiki/Best,_worst_and_average_case",https://en.wikipedia.org/wiki/Algorithm,None,University course,,en
Data structure,User interface,https://en.wikipedia.org/wiki/Data_structure,https://en.wikipedia.org/wiki/User_interface,None,University course,,en
Algorithm,Distributed computing,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Distributed_computing,None,University course,,en
Compiler,Software design,https://en.wikipedia.org/wiki/Compiler,https://en.wikipedia.org/wiki/Software_design,None,University course,,en
Mathematical optimization,Finite difference,https://en.wikipedia.org/wiki/Mathematical_optimization,https://en.wikipedia.org/wiki/Finite_difference,None,University course,,en
Computer science,P versus NP problem,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/P_versus_NP_problem,A->B,University course,,en
Graph (abstract data type),Graph theory,https://en.wikipedia.org/wiki/Graph_(abstract_data_type),https://en.wikipedia.org/wiki/Graph_theory,None,University course,,en
Finite-state machine,Compiler,https://en.wikipedia.org/wiki/Finite-state_machine,https://en.wikipedia.org/wiki/Compiler,None,University course,,en
Query language,Transaction processing,https://en.wikipedia.org/wiki/Query_language,https://en.wikipedia.org/wiki/Transaction_processing,None,University course,,en
Concurrency (computer science),Software engineering,https://en.wikipedia.org/wiki/Concurrency_(computer_science),https://en.wikipedia.org/wiki/Software_engineering,None,University course,,en
Computational complexity theory,Compiler,https://en.wikipedia.org/wiki/Computational_complexity_theory,https://en.wikipedia.org/wiki/Compiler,None,University course,,en
Syntax,Graph theory,https://en.wikipedia.org/wiki/Syntax,https://en.wikipedia.org/wiki/Graph_theory,None,University course,,en
Artificial intelligence,Philosophy,https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Philosophy,None,University course,,en
Graph (abstract data type),Computer network,https://en.wikipedia.org/wiki/Graph_(abstract_data_type),https://en.wikipedia.org/wiki/Computer_network,None,University course,,en
Object (computer science),Assembly language,https://en.wikipedia.org/wiki/Object_(computer_science),https://en.wikipedia.org/wiki/Assembly_language,None,University course,,en
Computer graphics,Volume rendering,https://en.wikipedia.org/wiki/Computer_graphics,https://en.wikipedia.org/wiki/Volume_rendering,A->B,University course,,en
Computer,Mobile device,https://en.wikipedia.org/wiki/Computer,https://en.wikipedia.org/wiki/Mobile_device,A->B,University course,,en
Graph theory,Knowledge representation and reasoning,https://en.wikipedia.org/wiki/Graph_theory,https://en.wikipedia.org/wiki/Knowledge_representation_and_reasoning,None,University course,,en
Automata theory,Algorithm,https://en.wikipedia.org/wiki/Automata_theory,https://en.wikipedia.org/wiki/Algorithm,None,University course,,en
Data structure,Lazy evaluation,https://en.wikipedia.org/wiki/Data_structure,https://en.wikipedia.org/wiki/Lazy_evaluation,None,University course,,en
Algorithm,Machine learning,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Machine_learning,A->B,University course,,en
Computer science,Artificial intelligence,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Artificial_intelligence,A->B,University course,,en
Machine translation,Sentiment analysis,https://en.wikipedia.org/wiki/Machine_translation,https://en.wikipedia.org/wiki/Sentiment_analysis,None,University course,,en
Formal methods,User interface,https://en.wikipedia.org/wiki/Formal_methods,https://en.wikipedia.org/wiki/User_interface,None,University course,,en
Object-oriented programming,Structured programming,https://en.wikipedia.org/wiki/Object-oriented_programming,https://en.wikipedia.org/wiki/Structured_programming,None,University course,,en
Computation,Monad (functional programming),https://en.wikipedia.org/wiki/Computation,https://en.wikipedia.org/wiki/Monad_(functional_programming),A->B,University course,,en
Assembly language,Macro (computer science),https://en.wikipedia.org/wiki/Assembly_language,https://en.wikipedia.org/wiki/Macro_(computer_science),None,University course,,en
Graph theory,Operating system,https://en.wikipedia.org/wiki/Graph_theory,https://en.wikipedia.org/wiki/Operating_system,None,University course,,en
Software development,Functional programming,https://en.wikipedia.org/wiki/Software_development,https://en.wikipedia.org/wiki/Functional_programming,None,University course,,en
Probability theory,Martingale (probability theory),https://en.wikipedia.org/wiki/Probability_theory,https://en.wikipedia.org/wiki/Martingale_(probability_theory),A->B,University course,,en
Chemistry,Graph theory,https://en.wikipedia.org/wiki/Chemistry,https://en.wikipedia.org/wiki/Graph_theory,None,University course,,en
Recurrence relation,Algorithm,https://en.wikipedia.org/wiki/Recurrence_relation,https://en.wikipedia.org/wiki/Algorithm,None,University course,,en
Computer programming,Project management,https://en.wikipedia.org/wiki/Computer_programming,https://en.wikipedia.org/wiki/Project_management,None,University course,,en
Data warehouse,Relational database,https://en.wikipedia.org/wiki/Data_warehouse,https://en.wikipedia.org/wiki/Relational_database,None,University course,,en
User interface,JavaScript,https://en.wikipedia.org/wiki/User_interface,https://en.wikipedia.org/wiki/JavaScript,None,University course,,en
Turing machine,String (computer science),https://en.wikipedia.org/wiki/Turing_machine,https://en.wikipedia.org/wiki/String_(computer_science),None,University course,,en
Python (programming language),Information security,https://en.wikipedia.org/wiki/Python_(programming_language),https://en.wikipedia.org/wiki/Information_security,None,University course,,en
Ray tracing (graphics),Computational geometry,https://en.wikipedia.org/wiki/Ray_tracing_(graphics),https://en.wikipedia.org/wiki/Computational_geometry,None,University course,,en
Computer programming,Usability,https://en.wikipedia.org/wiki/Computer_programming,https://en.wikipedia.org/wiki/Usability,None,University course,,en
Combinatorics,Compiler,https://en.wikipedia.org/wiki/Combinatorics,https://en.wikipedia.org/wiki/Compiler,None,University course,,en
Artificial intelligence,Reinforcement learning,https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Reinforcement_learning,A->B,University course,,en
Probability theory,Hidden Markov model,https://en.wikipedia.org/wiki/Probability_theory,https://en.wikipedia.org/wiki/Hidden_Markov_model,A->B,University course,,en
Signal processing,Wavelet,https://en.wikipedia.org/wiki/Signal_processing,https://en.wikipedia.org/wiki/Wavelet,A->B,University course,,en
Relational database,Software design,https://en.wikipedia.org/wiki/Relational_database,https://en.wikipedia.org/wiki/Software_design,None,University course,,en
Game theory,Algebra,https://en.wikipedia.org/wiki/Game_theory,https://en.wikipedia.org/wiki/Algebra,None,University course,,en
Computer graphics,Computational geometry,https://en.wikipedia.org/wiki/Computer_graphics,https://en.wikipedia.org/wiki/Computational_geometry,A->B,University course,,en
Probability,Inference,https://en.wikipedia.org/wiki/Probability,https://en.wikipedia.org/wiki/Inference,A->B,University course,,en
Security,Privacy,https://en.wikipedia.org/wiki/Security,https://en.wikipedia.org/wiki/Privacy,None,University course,,en
Context-free language,Turing machine,https://en.wikipedia.org/wiki/Context-free_language,https://en.wikipedia.org/wiki/Turing_machine,None,University course,,en
Signal processing,Optics,https://en.wikipedia.org/wiki/Signal_processing,https://en.wikipedia.org/wiki/Optics,None,University course,,en
Feature extraction,Digital image processing,https://en.wikipedia.org/wiki/Feature_extraction,https://en.wikipedia.org/wiki/Digital_image_processing,None,University course,,en
Probability theory,Mathematics,https://en.wikipedia.org/wiki/Probability_theory,https://en.wikipedia.org/wiki/Mathematics,None,University course,,en
Object (computer science),Denotational semantics,https://en.wikipedia.org/wiki/Object_(computer_science),https://en.wikipedia.org/wiki/Denotational_semantics,None,University course,,en
Data type,Computer science,https://en.wikipedia.org/wiki/Data_type,https://en.wikipedia.org/wiki/Computer_science,None,University course,,en
Algorithm,Machine learning,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Machine_learning,A->B,University course,,en
Graph theory,Algorithm,https://en.wikipedia.org/wiki/Graph_theory,https://en.wikipedia.org/wiki/Algorithm,None,University course,,en
Complexity,Simulation,https://en.wikipedia.org/wiki/Complexity,https://en.wikipedia.org/wiki/Simulation,None,University course,,en
Computer vision,Software development,https://en.wikipedia.org/wiki/Computer_vision,https://en.wikipedia.org/wiki/Software_development,None,University course,,en
Physics,Numerical analysis,https://en.wikipedia.org/wiki/Physics,https://en.wikipedia.org/wiki/Numerical_analysis,None,University course,,en
Computer programming,Python (programming language),https://en.wikipedia.org/wiki/Computer_programming,https://en.wikipedia.org/wiki/Python_(programming_language),A->B,University course,,en
Uncertainty,Statistics,https://en.wikipedia.org/wiki/Uncertainty,https://en.wikipedia.org/wiki/Statistics,None,University course,,en
Game theory,Calculus,https://en.wikipedia.org/wiki/Game_theory,https://en.wikipedia.org/wiki/Calculus,None,University course,,en
Object-oriented programming,Graphical user interface,https://en.wikipedia.org/wiki/Object-oriented_programming,https://en.wikipedia.org/wiki/Graphical_user_interface,None,University course,,en
Probability theory,Graphical model,https://en.wikipedia.org/wiki/Probability_theory,https://en.wikipedia.org/wiki/Graphical_model,A->B,University course,,en
Object-oriented programming,Scripting language,https://en.wikipedia.org/wiki/Object-oriented_programming,https://en.wikipedia.org/wiki/Scripting_language,None,University course,,en
Encryption,Peer-to-peer,https://en.wikipedia.org/wiki/Encryption,https://en.wikipedia.org/wiki/Peer-to-peer,None,University course,,en
Functional programming,Automatic programming,https://en.wikipedia.org/wiki/Functional_programming,https://en.wikipedia.org/wiki/Automatic_programming,None,University course,,en
Mathematics,Software development,https://en.wikipedia.org/wiki/Mathematics,https://en.wikipedia.org/wiki/Software_development,None,University course,,en
Graphical model,Reinforcement learning,https://en.wikipedia.org/wiki/Graphical_model,https://en.wikipedia.org/wiki/Reinforcement_learning,None,University course,,en
Regular language,Parsing,https://en.wikipedia.org/wiki/Regular_language,https://en.wikipedia.org/wiki/Parsing,A->B,University course,,en
Mathematics,Calculus,https://en.wikipedia.org/wiki/Mathematics,https://en.wikipedia.org/wiki/Calculus,A->B,University course,,en
Array data structure,C (programming language),https://en.wikipedia.org/wiki/Array_data_structure,https://en.wikipedia.org/wiki/C_(programming_language),None,University course,,en
C (programming language),Java (programming language),https://en.wikipedia.org/wiki/C_(programming_language),https://en.wikipedia.org/wiki/Java_(programming_language),None,University course,,en
Functional programming,Central processing unit,https://en.wikipedia.org/wiki/Functional_programming,https://en.wikipedia.org/wiki/Central_processing_unit,None,University course,,en
Complex system,Scalability,https://en.wikipedia.org/wiki/Complex_system,https://en.wikipedia.org/wiki/Scalability,None,University course,,en
Computational complexity theory,Combinatorics,https://en.wikipedia.org/wiki/Computational_complexity_theory,https://en.wikipedia.org/wiki/Combinatorics,None,University course,,en
Internet protocol suite,Computer network,https://en.wikipedia.org/wiki/Internet_protocol_suite,https://en.wikipedia.org/wiki/Computer_network,None,University course,,en
Statistical hypothesis testing,Wavelet,https://en.wikipedia.org/wiki/Statistical_hypothesis_testing,https://en.wikipedia.org/wiki/Wavelet,None,University course,,en
Polynomial,Eigenvalues and eigenvectors,https://en.wikipedia.org/wiki/Polynomial,https://en.wikipedia.org/wiki/Eigenvalues_and_eigenvectors,None,University course,,en
Control flow,Lazy evaluation,https://en.wikipedia.org/wiki/Control_flow,https://en.wikipedia.org/wiki/Lazy_evaluation,None,University course,,en
Computer security,Operating system,https://en.wikipedia.org/wiki/Computer_security,https://en.wikipedia.org/wiki/Operating_system,None,University course,,en
Computer architecture,API,https://en.wikipedia.org/wiki/Computer_architecture,https://en.wikipedia.org/wiki/API,None,University course,,en
Signal processing,Linear time-invariant system,https://en.wikipedia.org/wiki/Signal_processing,https://en.wikipedia.org/wiki/Linear_time-invariant_system,None,University course,,en
Computer science,Physics,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Physics,None,University course,,en
Vulnerability (computing),Computer security,https://en.wikipedia.org/wiki/Vulnerability_(computing),https://en.wikipedia.org/wiki/Computer_security,None,University course,,en
Abstract data type,Functional programming,https://en.wikipedia.org/wiki/Abstract_data_type,https://en.wikipedia.org/wiki/Functional_programming,None,University course,,en
Programming language,Garbage collection (computer science),https://en.wikipedia.org/wiki/Programming_language,https://en.wikipedia.org/wiki/Garbage_collection_(computer_science),None,University course,,en
Computer science,Decision theory,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Decision_theory,None,University course,,en
Message passing,Parallel_(geometry) computing,https://en.wikipedia.org/wiki/Message_passing,https://en.wikipedia.org/wiki/Parallel_(geometry)_computing,None,University course,,en
Flow network,Computer network,https://en.wikipedia.org/wiki/Flow_network,https://en.wikipedia.org/wiki/Computer_network,None,University course,,en
Syntax,Linguistics,https://en.wikipedia.org/wiki/Syntax,https://en.wikipedia.org/wiki/Linguistics,None,University course,,en
SQL,Relational database,https://en.wikipedia.org/wiki/SQL,https://en.wikipedia.org/wiki/Relational_database,None,University course,,en
Algorithm,Data mining,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Data_mining,A->B,University course,,en
Python (programming language),Semantics,https://en.wikipedia.org/wiki/Python_(programming_language),https://en.wikipedia.org/wiki/Semantics,None,University course,,en
Functional programming,Program optimization,https://en.wikipedia.org/wiki/Functional_programming,https://en.wikipedia.org/wiki/Program_optimization,None,University course,,en
String (computer science),Turing machine,https://en.wikipedia.org/wiki/String_(computer_science),https://en.wikipedia.org/wiki/Turing_machine,None,University course,,en
Mathematics,Computer science,https://en.wikipedia.org/wiki/Mathematics,https://en.wikipedia.org/wiki/Computer_science,A->B,University course,,en
Digital signature,Quantum cryptography,https://en.wikipedia.org/wiki/Digital_signature,https://en.wikipedia.org/wiki/Quantum_cryptography,None,University course,,en
Iterative method,Numerical analysis,https://en.wikipedia.org/wiki/Iterative_method,https://en.wikipedia.org/wiki/Numerical_analysis,None,University course,,en
Prediction,Estimation,https://en.wikipedia.org/wiki/Prediction,https://en.wikipedia.org/wiki/Estimation,None,University course,,en
World Wide Web,Unix,https://en.wikipedia.org/wiki/World_Wide_Web,https://en.wikipedia.org/wiki/Unix,None,University course,,en
Array data structure,Data structure,https://en.wikipedia.org/wiki/Array_data_structure,https://en.wikipedia.org/wiki/Data_structure,None,University course,,en
Regular language,Programming language,https://en.wikipedia.org/wiki/Regular_language,https://en.wikipedia.org/wiki/Programming_language,None,University course,,en
Mathematical proof,Probability,https://en.wikipedia.org/wiki/Mathematical_proof,https://en.wikipedia.org/wiki/Probability,None,University course,,en
Algorithm,Transaction processing,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Transaction_processing,None,University course,,en
Randomness,Mathematics,https://en.wikipedia.org/wiki/Randomness,https://en.wikipedia.org/wiki/Mathematics,None,University course,,en
Cryptography,Cryptographic hash function,https://en.wikipedia.org/wiki/Cryptography,https://en.wikipedia.org/wiki/Cryptographic_hash_function,A->B,University course,,en
Database,Data,https://en.wikipedia.org/wiki/Database,https://en.wikipedia.org/wiki/Data,None,University course,,en
Machine learning,Stochastic process,https://en.wikipedia.org/wiki/Machine_learning,https://en.wikipedia.org/wiki/Stochastic_process,None,University course,,en
Microprocessor,Scalability,https://en.wikipedia.org/wiki/Microprocessor,https://en.wikipedia.org/wiki/Scalability,None,University course,,en
Variable (computer science),Haskell (programming language),https://en.wikipedia.org/wiki/Variable_(computer_science),https://en.wikipedia.org/wiki/Haskell_(programming_language),None,University course,,en
Java (programming language),Hash table,https://en.wikipedia.org/wiki/Java_(programming_language),https://en.wikipedia.org/wiki/Hash_table,None,University course,,en
Communication,Economics,https://en.wikipedia.org/wiki/Communication,https://en.wikipedia.org/wiki/Economics,None,University course,,en
Numerical analysis,Cryptography,https://en.wikipedia.org/wiki/Numerical_analysis,https://en.wikipedia.org/wiki/Cryptography,None,University course,,en
Information retrieval,Machine learning,https://en.wikipedia.org/wiki/Information_retrieval,https://en.wikipedia.org/wiki/Machine_learning,None,University course,,en
Social network,Linguistics,https://en.wikipedia.org/wiki/Social_network,https://en.wikipedia.org/wiki/Linguistics,None,University course,,en
Java (programming language),Software design,https://en.wikipedia.org/wiki/Java_(programming_language),https://en.wikipedia.org/wiki/Software_design,A->B,University course,,en
Question answering,Natural language,https://en.wikipedia.org/wiki/Question_answering,https://en.wikipedia.org/wiki/Natural_language,None,University course,,en
Discrete mathematics,Theoretical computer science,https://en.wikipedia.org/wiki/Discrete_mathematics,https://en.wikipedia.org/wiki/Theoretical_computer_science,A->B,University course,,en
Communication,Literature,https://en.wikipedia.org/wiki/Communication,https://en.wikipedia.org/wiki/Literature,None,University course,,en
