A,B,linkA,linkB,prerequisites,source,domin,language
machine learning,learning curve,https://en.wikipedia.org/wiki/Machine_learning,https://en.wikipedia.org/wiki/Learning_curve,A->B,ACL,W-ML,en
model selection,learning curve,https://en.wikipedia.org/wiki/Model_selection,https://en.wikipedia.org/wiki/Learning_curve,None,ACL,W-ML,en
neural network,learning curve,https://en.wikipedia.org/wiki/Neural_network,https://en.wikipedia.org/wiki/Learning_curve,None,ACL,W-ML,en
recommender system,learning curve,https://en.wikipedia.org/wiki/Recommender_system,https://en.wikipedia.org/wiki/Learning_curve,None,ACL,W-ML,en
sentiment analysis,learning curve,https://en.wikipedia.org/wiki/Sentiment_analysis,https://en.wikipedia.org/wiki/Learning_curve,None,ACL,W-ML,en
Stochastic_gradient_descent,learning curve,https://en.wikipedia.org/wiki/Stochastic_gradient_descent,https://en.wikipedia.org/wiki/Learning_curve,None,ACL,W-ML,en
supervised learning,learning curve,https://en.wikipedia.org/wiki/Supervised_learning,https://en.wikipedia.org/wiki/Learning_curve,None,ACL,W-ML,en
test data,learning curve,https://en.wikipedia.org/wiki/Test_data,https://en.wikipedia.org/wiki/Learning_curve,A->B,ACL,W-ML,en
training data set,learning curve,"https://en.wikipedia.org/wiki/Training,_validation,_and_test_sets",https://en.wikipedia.org/wiki/Learning_curve,A->B,ACL,W-ML,en
unsupervised learning,learning curve,https://en.wikipedia.org/wiki/Unsupervised_learning,https://en.wikipedia.org/wiki/Learning_curve,None,ACL,W-ML,en
linear regression,least squares,https://en.wikipedia.org/wiki/Linear_regression,https://en.wikipedia.org/wiki/Least_squares,None,ACL,W-ML,en
Loss_function,least squares,https://en.wikipedia.org/wiki/Loss_function,https://en.wikipedia.org/wiki/Least_squares,None,ACL,W-ML,en
machine learning,least squares,https://en.wikipedia.org/wiki/Machine_learning,https://en.wikipedia.org/wiki/Least_squares,None,ACL,W-ML,en
mean square error,least squares,https://en.wikipedia.org/wiki/Mean_squared_error,https://en.wikipedia.org/wiki/Least_squares,A->B,ACL,W-ML,en
model selection,least squares,https://en.wikipedia.org/wiki/Model_selection,https://en.wikipedia.org/wiki/Least_squares,None,ACL,W-ML,en
optimization problem,least squares,https://en.wikipedia.org/wiki/Optimization_problem,https://en.wikipedia.org/wiki/Least_squares,None,ACL,W-ML,en
partial derivative,least squares,https://en.wikipedia.org/wiki/Partial_derivative,https://en.wikipedia.org/wiki/Least_squares,None,ACL,W-ML,en
polynomial regression,least squares,https://en.wikipedia.org/wiki/Polynomial_regression,https://en.wikipedia.org/wiki/Least_squares,None,ACL,W-ML,en
recommender system,least squares,https://en.wikipedia.org/wiki/Recommender_system,https://en.wikipedia.org/wiki/Least_squares,None,ACL,W-ML,en
training data set,least squares,"https://en.wikipedia.org/wiki/Training,_validation,_and_test_sets",https://en.wikipedia.org/wiki/Least_squares,None,ACL,W-ML,en
logistic regression,likelihood function,https://en.wikipedia.org/wiki/Logistic_regression,https://en.wikipedia.org/wiki/Likelihood_function,None,ACL,W-ML,en
machine learning,likelihood function,https://en.wikipedia.org/wiki/Machine_learning,https://en.wikipedia.org/wiki/Likelihood_function,None,ACL,W-ML,en
maximum likelihood,likelihood function,https://en.wikipedia.org/wiki/Maximum_likelihood_estimation,https://en.wikipedia.org/wiki/Likelihood_function,A->B,ACL,W-ML,en
neural network,likelihood function,https://en.wikipedia.org/wiki/Neural_network,https://en.wikipedia.org/wiki/Likelihood_function,None,ACL,W-ML,en
partial derivative,likelihood function,https://en.wikipedia.org/wiki/Partial_derivative,https://en.wikipedia.org/wiki/Likelihood_function,None,ACL,W-ML,en
training data set,likelihood function,"https://en.wikipedia.org/wiki/Training,_validation,_and_test_sets",https://en.wikipedia.org/wiki/Likelihood_function,None,ACL,W-ML,en
linear classifier,linear algebra,https://en.wikipedia.org/wiki/Linear_classifier,https://en.wikipedia.org/wiki/Linear_algebra,None,ACL,W-ML,en
linear regression,linear algebra,https://en.wikipedia.org/wiki/Linear_regression,https://en.wikipedia.org/wiki/Linear_algebra,A->B,ACL,W-ML,en
local optima,linear algebra,https://en.wikipedia.org/wiki/Local_optimum,https://en.wikipedia.org/wiki/Linear_algebra,None,ACL,W-ML,en
logistic regression,linear algebra,https://en.wikipedia.org/wiki/Logistic_regression,https://en.wikipedia.org/wiki/Linear_algebra,A->B,ACL,W-ML,en
Loss_function,linear algebra,https://en.wikipedia.org/wiki/Loss_function,https://en.wikipedia.org/wiki/Linear_algebra,None,ACL,W-ML,en
machine learning,linear algebra,https://en.wikipedia.org/wiki/Machine_learning,https://en.wikipedia.org/wiki/Linear_algebra,None,ACL,W-ML,en
matrix multiplication,linear algebra,https://en.wikipedia.org/wiki/Matrix_multiplication,https://en.wikipedia.org/wiki/Linear_algebra,A->B,ACL,W-ML,en
maximum likelihood,linear algebra,https://en.wikipedia.org/wiki/Maximum_likelihood_estimation,https://en.wikipedia.org/wiki/Linear_algebra,None,ACL,W-ML,en
multi-class classification,linear algebra,https://en.wikipedia.org/wiki/Multiclass_classification,https://en.wikipedia.org/wiki/Linear_algebra,A->B,ACL,W-ML,en
optimization problem,linear algebra,https://en.wikipedia.org/wiki/Optimization_problem,https://en.wikipedia.org/wiki/Linear_algebra,None,ACL,W-ML,en
partial derivative,linear algebra,https://en.wikipedia.org/wiki/Partial_derivative,https://en.wikipedia.org/wiki/Linear_algebra,A->B,ACL,W-ML,en
probability density,linear algebra,https://en.wikipedia.org/wiki/Probability_density_function,https://en.wikipedia.org/wiki/Linear_algebra,None,ACL,W-ML,en
standard deviation,linear algebra,https://en.wikipedia.org/wiki/Standard_deviation,https://en.wikipedia.org/wiki/Linear_algebra,None,ACL,W-ML,en
Stochastic_gradient_descent,linear algebra,https://en.wikipedia.org/wiki/Stochastic_gradient_descent,https://en.wikipedia.org/wiki/Linear_algebra,A->B,ACL,W-ML,en
supervised learning,linear algebra,https://en.wikipedia.org/wiki/Supervised_learning,https://en.wikipedia.org/wiki/Linear_algebra,None,ACL,W-ML,en
support vector machine,linear algebra,https://en.wikipedia.org/wiki/Support-vector_machine,https://en.wikipedia.org/wiki/Linear_algebra,A->B,ACL,W-ML,en
symmetric matrix,linear algebra,https://en.wikipedia.org/wiki/Symmetric_matrix,https://en.wikipedia.org/wiki/Linear_algebra,A->B,ACL,W-ML,en
test data,linear algebra,https://en.wikipedia.org/wiki/Test_data,https://en.wikipedia.org/wiki/Linear_algebra,None,ACL,W-ML,en
training data set,linear algebra,"https://en.wikipedia.org/wiki/Training,_validation,_and_test_sets",https://en.wikipedia.org/wiki/Linear_algebra,None,ACL,W-ML,en
unsupervised learning,linear algebra,https://en.wikipedia.org/wiki/Unsupervised_learning,https://en.wikipedia.org/wiki/Linear_algebra,None,ACL,W-ML,en
linear model,linear classifier,https://en.wikipedia.org/wiki/Linear_model,https://en.wikipedia.org/wiki/Linear_classifier,A->B,ACL,W-ML,en
linear regression,linear classifier,https://en.wikipedia.org/wiki/Linear_regression,https://en.wikipedia.org/wiki/Linear_classifier,None,ACL,W-ML,en
local optima,linear classifier,https://en.wikipedia.org/wiki/Local_optimum,https://en.wikipedia.org/wiki/Linear_classifier,None,ACL,W-ML,en
logistic regression,linear classifier,https://en.wikipedia.org/wiki/Logistic_regression,https://en.wikipedia.org/wiki/Linear_classifier,A->B,ACL,W-ML,en
Loss_function,linear classifier,https://en.wikipedia.org/wiki/Loss_function,https://en.wikipedia.org/wiki/Linear_classifier,None,ACL,W-ML,en
machine learning,linear classifier,https://en.wikipedia.org/wiki/Machine_learning,https://en.wikipedia.org/wiki/Linear_classifier,A->B,ACL,W-ML,en
maximum likelihood,linear classifier,https://en.wikipedia.org/wiki/Maximum_likelihood_estimation,https://en.wikipedia.org/wiki/Linear_classifier,None,ACL,W-ML,en
multi-class classification,linear classifier,https://en.wikipedia.org/wiki/Multiclass_classification,https://en.wikipedia.org/wiki/Linear_classifier,A->B,ACL,W-ML,en
neural network,linear classifier,https://en.wikipedia.org/wiki/Neural_network,https://en.wikipedia.org/wiki/Linear_classifier,A->B,ACL,W-ML,en
optimization problem,linear classifier,https://en.wikipedia.org/wiki/Optimization_problem,https://en.wikipedia.org/wiki/Linear_classifier,None,ACL,W-ML,en
partial derivative,linear classifier,https://en.wikipedia.org/wiki/Partial_derivative,https://en.wikipedia.org/wiki/Linear_classifier,None,ACL,W-ML,en
polynomial regression,linear classifier,https://en.wikipedia.org/wiki/Polynomial_regression,https://en.wikipedia.org/wiki/Linear_classifier,None,ACL,W-ML,en
recommender system,linear classifier,https://en.wikipedia.org/wiki/Recommender_system,https://en.wikipedia.org/wiki/Linear_classifier,None,ACL,W-ML,en
sentiment analysis,linear classifier,https://en.wikipedia.org/wiki/Sentiment_analysis,https://en.wikipedia.org/wiki/Linear_classifier,A->B,ACL,W-ML,en
sigmoid function,linear classifier,https://en.wikipedia.org/wiki/Sigmoid_function,https://en.wikipedia.org/wiki/Linear_classifier,None,ACL,W-ML,en
Stochastic_gradient_descent,linear classifier,https://en.wikipedia.org/wiki/Stochastic_gradient_descent,https://en.wikipedia.org/wiki/Linear_classifier,None,ACL,W-ML,en
support vector machine,linear classifier,https://en.wikipedia.org/wiki/Support-vector_machine,https://en.wikipedia.org/wiki/Linear_classifier,A->B,ACL,W-ML,en
training data set,linear classifier,"https://en.wikipedia.org/wiki/Training,_validation,_and_test_sets",https://en.wikipedia.org/wiki/Linear_classifier,None,ACL,W-ML,en
linear regression,linear model,https://en.wikipedia.org/wiki/Linear_regression,https://en.wikipedia.org/wiki/Linear_model,A->B,ACL,W-ML,en
logistic function,linear model,https://en.wikipedia.org/wiki/Logistic_function,https://en.wikipedia.org/wiki/Linear_model,None,ACL,W-ML,en
logistic regression,linear model,https://en.wikipedia.org/wiki/Logistic_regression,https://en.wikipedia.org/wiki/Linear_model,A->B,ACL,W-ML,en
Loss_function,linear model,https://en.wikipedia.org/wiki/Loss_function,https://en.wikipedia.org/wiki/Linear_model,None,ACL,W-ML,en
machine learning,linear model,https://en.wikipedia.org/wiki/Machine_learning,https://en.wikipedia.org/wiki/Linear_model,A->B,ACL,W-ML,en
maximum likelihood,linear model,https://en.wikipedia.org/wiki/Maximum_likelihood_estimation,https://en.wikipedia.org/wiki/Linear_model,None,ACL,W-ML,en
mean square error,linear model,https://en.wikipedia.org/wiki/Mean_squared_error,https://en.wikipedia.org/wiki/Linear_model,None,ACL,W-ML,en
model selection,linear model,https://en.wikipedia.org/wiki/Model_selection,https://en.wikipedia.org/wiki/Linear_model,None,ACL,W-ML,en
test data,linear model,https://en.wikipedia.org/wiki/Test_data,https://en.wikipedia.org/wiki/Linear_model,None,ACL,W-ML,en
training data set,linear model,"https://en.wikipedia.org/wiki/Training,_validation,_and_test_sets",https://en.wikipedia.org/wiki/Linear_model,None,ACL,W-ML,en
local minimum,linear regression,https://en.wikipedia.org/wiki/Maxima_and_minima,https://en.wikipedia.org/wiki/Linear_regression,None,ACL,W-ML,en
local optima,linear regression,https://en.wikipedia.org/wiki/Local_optimum,https://en.wikipedia.org/wiki/Linear_regression,None,ACL,W-ML,en
logistic function,linear regression,https://en.wikipedia.org/wiki/Logistic_function,https://en.wikipedia.org/wiki/Linear_regression,None,ACL,W-ML,en
logistic regression,linear regression,https://en.wikipedia.org/wiki/Logistic_regression,https://en.wikipedia.org/wiki/Linear_regression,None,ACL,W-ML,en
Loss_function,linear regression,https://en.wikipedia.org/wiki/Loss_function,https://en.wikipedia.org/wiki/Linear_regression,A->B,ACL,W-ML,en
machine learning,linear regression,https://en.wikipedia.org/wiki/Machine_learning,https://en.wikipedia.org/wiki/Linear_regression,A->B,ACL,W-ML,en
matrix multiplication,linear regression,https://en.wikipedia.org/wiki/Matrix_multiplication,https://en.wikipedia.org/wiki/Linear_regression,None,ACL,W-ML,en
maximum likelihood,linear regression,https://en.wikipedia.org/wiki/Maximum_likelihood_estimation,https://en.wikipedia.org/wiki/Linear_regression,None,ACL,W-ML,en
mean square error,linear regression,https://en.wikipedia.org/wiki/Mean_squared_error,https://en.wikipedia.org/wiki/Linear_regression,None,ACL,W-ML,en
model selection,linear regression,https://en.wikipedia.org/wiki/Model_selection,https://en.wikipedia.org/wiki/Linear_regression,None,ACL,W-ML,en
multi-class classification,linear regression,https://en.wikipedia.org/wiki/Multiclass_classification,https://en.wikipedia.org/wiki/Linear_regression,None,ACL,W-ML,en
neural network,linear regression,https://en.wikipedia.org/wiki/Neural_network,https://en.wikipedia.org/wiki/Linear_regression,A->B,ACL,W-ML,en
optimization problem,linear regression,https://en.wikipedia.org/wiki/Optimization_problem,https://en.wikipedia.org/wiki/Linear_regression,A->B,ACL,W-ML,en
partial derivative,linear regression,https://en.wikipedia.org/wiki/Partial_derivative,https://en.wikipedia.org/wiki/Linear_regression,None,ACL,W-ML,en
polynomial regression,linear regression,https://en.wikipedia.org/wiki/Polynomial_regression,https://en.wikipedia.org/wiki/Linear_regression,A->B,ACL,W-ML,en
random numbers,linear regression,https://en.wikipedia.org/wiki/Random_number,https://en.wikipedia.org/wiki/Linear_regression,None,ACL,W-ML,en
recommender system,linear regression,https://en.wikipedia.org/wiki/Recommender_system,https://en.wikipedia.org/wiki/Linear_regression,None,ACL,W-ML,en
sentiment analysis,linear regression,https://en.wikipedia.org/wiki/Sentiment_analysis,https://en.wikipedia.org/wiki/Linear_regression,None,ACL,W-ML,en
sigmoid function,linear regression,https://en.wikipedia.org/wiki/Sigmoid_function,https://en.wikipedia.org/wiki/Linear_regression,None,ACL,W-ML,en
Stochastic_gradient_descent,linear regression,https://en.wikipedia.org/wiki/Stochastic_gradient_descent,https://en.wikipedia.org/wiki/Linear_regression,None,ACL,W-ML,en
supervised learning,linear regression,https://en.wikipedia.org/wiki/Supervised_learning,https://en.wikipedia.org/wiki/Linear_regression,A->B,ACL,W-ML,en
support vector machine,linear regression,https://en.wikipedia.org/wiki/Support-vector_machine,https://en.wikipedia.org/wiki/Linear_regression,None,ACL,W-ML,en
test data,linear regression,https://en.wikipedia.org/wiki/Test_data,https://en.wikipedia.org/wiki/Linear_regression,A->B,ACL,W-ML,en
test data,linear regression,https://en.wikipedia.org/wiki/Test_data,https://en.wikipedia.org/wiki/Linear_regression,A->B,ACL,W-ML,en
training data set,linear regression,"https://en.wikipedia.org/wiki/Training,_validation,_and_test_sets",https://en.wikipedia.org/wiki/Linear_regression,A->B,ACL,W-ML,en
unsupervised learning,linear regression,https://en.wikipedia.org/wiki/Unsupervised_learning,https://en.wikipedia.org/wiki/Linear_regression,None,ACL,W-ML,en
local optima,local minimum,https://en.wikipedia.org/wiki/Local_optimum,https://en.wikipedia.org/wiki/Maxima_and_minima,A->B,ACL,W-ML,en
logistic regression,local minimum,https://en.wikipedia.org/wiki/Logistic_regression,https://en.wikipedia.org/wiki/Maxima_and_minima,None,ACL,W-ML,en
Loss_function,local minimum,https://en.wikipedia.org/wiki/Loss_function,https://en.wikipedia.org/wiki/Maxima_and_minima,A->B,ACL,W-ML,en
machine learning,local minimum,https://en.wikipedia.org/wiki/Machine_learning,https://en.wikipedia.org/wiki/Maxima_and_minima,None,ACL,W-ML,en
multi-class classification,local minimum,https://en.wikipedia.org/wiki/Multiclass_classification,https://en.wikipedia.org/wiki/Maxima_and_minima,None,ACL,W-ML,en
neural network,local minimum,https://en.wikipedia.org/wiki/Neural_network,https://en.wikipedia.org/wiki/Maxima_and_minima,None,ACL,W-ML,en
partial derivative,local minimum,https://en.wikipedia.org/wiki/Partial_derivative,https://en.wikipedia.org/wiki/Maxima_and_minima,A->B,ACL,W-ML,en
training data set,local minimum,"https://en.wikipedia.org/wiki/Training,_validation,_and_test_sets",https://en.wikipedia.org/wiki/Maxima_and_minima,None,ACL,W-ML,en
logistic regression,local optima,https://en.wikipedia.org/wiki/Logistic_regression,https://en.wikipedia.org/wiki/Local_optimum,None,ACL,W-ML,en
Loss_function,local optima,https://en.wikipedia.org/wiki/Loss_function,https://en.wikipedia.org/wiki/Local_optimum,A->B,ACL,W-ML,en
machine learning,local optima,https://en.wikipedia.org/wiki/Machine_learning,https://en.wikipedia.org/wiki/Local_optimum,None,ACL,W-ML,en
multi-class classification,local optima,https://en.wikipedia.org/wiki/Multiclass_classification,https://en.wikipedia.org/wiki/Local_optimum,None,ACL,W-ML,en
neural network,local optima,https://en.wikipedia.org/wiki/Neural_network,https://en.wikipedia.org/wiki/Local_optimum,None,ACL,W-ML,en
optimization problem,local optima,https://en.wikipedia.org/wiki/Optimization_problem,https://en.wikipedia.org/wiki/Local_optimum,None,ACL,W-ML,en
partial derivative,local optima,https://en.wikipedia.org/wiki/Partial_derivative,https://en.wikipedia.org/wiki/Local_optimum,A->B,ACL,W-ML,en
supervised learning,local optima,https://en.wikipedia.org/wiki/Supervised_learning,https://en.wikipedia.org/wiki/Local_optimum,None,ACL,W-ML,en
support vector machine,local optima,https://en.wikipedia.org/wiki/Support-vector_machine,https://en.wikipedia.org/wiki/Local_optimum,A->B,ACL,W-ML,en
training data set,local optima,"https://en.wikipedia.org/wiki/Training,_validation,_and_test_sets",https://en.wikipedia.org/wiki/Local_optimum,None,ACL,W-ML,en
logistic regression,logistic function,https://en.wikipedia.org/wiki/Logistic_regression,https://en.wikipedia.org/wiki/Logistic_function,None,ACL,W-ML,en
Loss_function,logistic function,https://en.wikipedia.org/wiki/Loss_function,https://en.wikipedia.org/wiki/Logistic_function,A->B,ACL,W-ML,en
neural network,logistic function,https://en.wikipedia.org/wiki/Neural_network,https://en.wikipedia.org/wiki/Logistic_function,A->B,ACL,W-ML,en
partial derivative,logistic function,https://en.wikipedia.org/wiki/Partial_derivative,https://en.wikipedia.org/wiki/Logistic_function,None,ACL,W-ML,en
sigmoid function,logistic function,https://en.wikipedia.org/wiki/Sigmoid_function,https://en.wikipedia.org/wiki/Logistic_function,None,ACL,W-ML,en
training data set,logistic function,"https://en.wikipedia.org/wiki/Training,_validation,_and_test_sets",https://en.wikipedia.org/wiki/Logistic_function,None,ACL,W-ML,en
Loss_function,logistic regression,https://en.wikipedia.org/wiki/Loss_function,https://en.wikipedia.org/wiki/Logistic_regression,None,ACL,W-ML,en
machine learning,logistic regression,https://en.wikipedia.org/wiki/Machine_learning,https://en.wikipedia.org/wiki/Logistic_regression,A->B,ACL,W-ML,en
maximum likelihood,logistic regression,https://en.wikipedia.org/wiki/Maximum_likelihood_estimation,https://en.wikipedia.org/wiki/Logistic_regression,None,ACL,W-ML,en
model selection,logistic regression,https://en.wikipedia.org/wiki/Model_selection,https://en.wikipedia.org/wiki/Logistic_regression,None,ACL,W-ML,en
multi-class classification,logistic regression,https://en.wikipedia.org/wiki/Multiclass_classification,https://en.wikipedia.org/wiki/Logistic_regression,A->B,ACL,W-ML,en
neural network,logistic regression,https://en.wikipedia.org/wiki/Neural_network,https://en.wikipedia.org/wiki/Logistic_regression,A->B,ACL,W-ML,en
optimization problem,logistic regression,https://en.wikipedia.org/wiki/Optimization_problem,https://en.wikipedia.org/wiki/Logistic_regression,A->B,ACL,W-ML,en
partial derivative,logistic regression,https://en.wikipedia.org/wiki/Partial_derivative,https://en.wikipedia.org/wiki/Logistic_regression,None,ACL,W-ML,en
polynomial regression,logistic regression,https://en.wikipedia.org/wiki/Polynomial_regression,https://en.wikipedia.org/wiki/Logistic_regression,None,ACL,W-ML,en
recommender system,logistic regression,https://en.wikipedia.org/wiki/Recommender_system,https://en.wikipedia.org/wiki/Logistic_regression,None,ACL,W-ML,en
sentiment analysis,logistic regression,https://en.wikipedia.org/wiki/Sentiment_analysis,https://en.wikipedia.org/wiki/Logistic_regression,None,ACL,W-ML,en
sigmoid function,logistic regression,https://en.wikipedia.org/wiki/Sigmoid_function,https://en.wikipedia.org/wiki/Logistic_regression,A->B,ACL,W-ML,en
Stochastic_gradient_descent,logistic regression,https://en.wikipedia.org/wiki/Stochastic_gradient_descent,https://en.wikipedia.org/wiki/Logistic_regression,None,ACL,W-ML,en
supervised learning,logistic regression,https://en.wikipedia.org/wiki/Supervised_learning,https://en.wikipedia.org/wiki/Logistic_regression,A->B,ACL,W-ML,en
support vector machine,logistic regression,https://en.wikipedia.org/wiki/Support-vector_machine,https://en.wikipedia.org/wiki/Logistic_regression,A->B,ACL,W-ML,en
test data,logistic regression,https://en.wikipedia.org/wiki/Test_data,https://en.wikipedia.org/wiki/Logistic_regression,A->B,ACL,W-ML,en
test data,logistic regression,https://en.wikipedia.org/wiki/Test_data,https://en.wikipedia.org/wiki/Logistic_regression,A->B,ACL,W-ML,en
training data set,logistic regression,"https://en.wikipedia.org/wiki/Training,_validation,_and_test_sets",https://en.wikipedia.org/wiki/Logistic_regression,A->B,ACL,W-ML,en
unsupervised learning,logistic regression,https://en.wikipedia.org/wiki/Unsupervised_learning,https://en.wikipedia.org/wiki/Logistic_regression,None,ACL,W-ML,en
machine learning,Loss_function,https://en.wikipedia.org/wiki/Machine_learning,https://en.wikipedia.org/wiki/Loss_function,A->B,ACL,W-ML,en
maximum likelihood,Loss_function,https://en.wikipedia.org/wiki/Maximum_likelihood_estimation,https://en.wikipedia.org/wiki/Loss_function,None,ACL,W-ML,en
mean square error,Loss_function,https://en.wikipedia.org/wiki/Mean_squared_error,https://en.wikipedia.org/wiki/Loss_function,None,ACL,W-ML,en
model selection,Loss_function,https://en.wikipedia.org/wiki/Model_selection,https://en.wikipedia.org/wiki/Loss_function,None,ACL,W-ML,en
multi-class classification,Loss_function,https://en.wikipedia.org/wiki/Multiclass_classification,https://en.wikipedia.org/wiki/Loss_function,None,ACL,W-ML,en
neural network,Loss_function,https://en.wikipedia.org/wiki/Neural_network,https://en.wikipedia.org/wiki/Loss_function,A->B,ACL,W-ML,en
optimization problem,Loss_function,https://en.wikipedia.org/wiki/Optimization_problem,https://en.wikipedia.org/wiki/Loss_function,A->B,ACL,W-ML,en
partial derivative,Loss_function,https://en.wikipedia.org/wiki/Partial_derivative,https://en.wikipedia.org/wiki/Loss_function,None,ACL,W-ML,en
polynomial regression,Loss_function,https://en.wikipedia.org/wiki/Polynomial_regression,https://en.wikipedia.org/wiki/Loss_function,None,ACL,W-ML,en
random variable,Loss_function,https://en.wikipedia.org/wiki/Random_variable,https://en.wikipedia.org/wiki/Loss_function,None,ACL,W-ML,en
recommender system,Loss_function,https://en.wikipedia.org/wiki/Recommender_system,https://en.wikipedia.org/wiki/Loss_function,None,ACL,W-ML,en
sentiment analysis,Loss_function,https://en.wikipedia.org/wiki/Sentiment_analysis,https://en.wikipedia.org/wiki/Loss_function,None,ACL,W-ML,en
sigmoid function,Loss_function,https://en.wikipedia.org/wiki/Sigmoid_function,https://en.wikipedia.org/wiki/Loss_function,None,ACL,W-ML,en
standard deviation,Loss_function,https://en.wikipedia.org/wiki/Standard_deviation,https://en.wikipedia.org/wiki/Loss_function,None,ACL,W-ML,en
Stochastic_gradient_descent,Loss_function,https://en.wikipedia.org/wiki/Stochastic_gradient_descent,https://en.wikipedia.org/wiki/Loss_function,A->B,ACL,W-ML,en
supervised learning,Loss_function,https://en.wikipedia.org/wiki/Supervised_learning,https://en.wikipedia.org/wiki/Loss_function,None,ACL,W-ML,en
support vector machine,Loss_function,https://en.wikipedia.org/wiki/Support-vector_machine,https://en.wikipedia.org/wiki/Loss_function,A->B,ACL,W-ML,en
test data,Loss_function,https://en.wikipedia.org/wiki/Test_data,https://en.wikipedia.org/wiki/Loss_function,None,ACL,W-ML,en
test data,Loss_function,https://en.wikipedia.org/wiki/Test_data,https://en.wikipedia.org/wiki/Loss_function,None,ACL,W-ML,en
training data set,Loss_function,"https://en.wikipedia.org/wiki/Training,_validation,_and_test_sets",https://en.wikipedia.org/wiki/Loss_function,None,ACL,W-ML,en
matrix multiplication,machine learning,https://en.wikipedia.org/wiki/Matrix_multiplication,https://en.wikipedia.org/wiki/Machine_learning,None,ACL,W-ML,en
maximum likelihood,machine learning,https://en.wikipedia.org/wiki/Maximum_likelihood_estimation,https://en.wikipedia.org/wiki/Machine_learning,None,ACL,W-ML,en
mean square error,machine learning,https://en.wikipedia.org/wiki/Mean_squared_error,https://en.wikipedia.org/wiki/Machine_learning,None,ACL,W-ML,en
mixture model,machine learning,https://en.wikipedia.org/wiki/Mixture_model,https://en.wikipedia.org/wiki/Machine_learning,A->B,ACL,W-ML,en
model selection,machine learning,https://en.wikipedia.org/wiki/Model_selection,https://en.wikipedia.org/wiki/Machine_learning,None,ACL,W-ML,en
multi-class classification,machine learning,https://en.wikipedia.org/wiki/Multiclass_classification,https://en.wikipedia.org/wiki/Machine_learning,A->B,ACL,W-ML,en
nearest neighbor search,machine learning,https://en.wikipedia.org/wiki/Nearest_neighbor_search,https://en.wikipedia.org/wiki/Machine_learning,A->B,ACL,W-ML,en
neural network,machine learning,https://en.wikipedia.org/wiki/Neural_network,https://en.wikipedia.org/wiki/Machine_learning,A->B,ACL,W-ML,en
optimization problem,machine learning,https://en.wikipedia.org/wiki/Optimization_problem,https://en.wikipedia.org/wiki/Machine_learning,None,ACL,W-ML,en
partial derivative,machine learning,https://en.wikipedia.org/wiki/Partial_derivative,https://en.wikipedia.org/wiki/Machine_learning,None,ACL,W-ML,en
pedestrian detection,machine learning,https://en.wikipedia.org/wiki/Pedestrian_detection,https://en.wikipedia.org/wiki/Machine_learning,A->B,ACL,W-ML,en
polynomial regression,machine learning,https://en.wikipedia.org/wiki/Polynomial_regression,https://en.wikipedia.org/wiki/Machine_learning,A->B,ACL,W-ML,en
probability density,machine learning,https://en.wikipedia.org/wiki/Probability_density_function,https://en.wikipedia.org/wiki/Machine_learning,None,ACL,W-ML,en
random numbers,machine learning,https://en.wikipedia.org/wiki/Random_number,https://en.wikipedia.org/wiki/Machine_learning,None,ACL,W-ML,en
random variable,machine learning,https://en.wikipedia.org/wiki/Random_variable,https://en.wikipedia.org/wiki/Machine_learning,None,ACL,W-ML,en
recommender system,machine learning,https://en.wikipedia.org/wiki/Recommender_system,https://en.wikipedia.org/wiki/Machine_learning,None,ACL,W-ML,en
sentiment analysis,machine learning,https://en.wikipedia.org/wiki/Sentiment_analysis,https://en.wikipedia.org/wiki/Machine_learning,A->B,ACL,W-ML,en
sigmoid function,machine learning,https://en.wikipedia.org/wiki/Sigmoid_function,https://en.wikipedia.org/wiki/Machine_learning,None,ACL,W-ML,en
standard deviation,machine learning,https://en.wikipedia.org/wiki/Standard_deviation,https://en.wikipedia.org/wiki/Machine_learning,None,ACL,W-ML,en
Stochastic_gradient_descent,machine learning,https://en.wikipedia.org/wiki/Stochastic_gradient_descent,https://en.wikipedia.org/wiki/Machine_learning,None,ACL,W-ML,en
supervised learning,machine learning,https://en.wikipedia.org/wiki/Supervised_learning,https://en.wikipedia.org/wiki/Machine_learning,A->B,ACL,W-ML,en
support vector machine,machine learning,https://en.wikipedia.org/wiki/Support-vector_machine,https://en.wikipedia.org/wiki/Machine_learning,A->B,ACL,W-ML,en
test data,machine learning,https://en.wikipedia.org/wiki/Test_data,https://en.wikipedia.org/wiki/Machine_learning,A->B,ACL,W-ML,en
test data,machine learning,https://en.wikipedia.org/wiki/Test_data,https://en.wikipedia.org/wiki/Machine_learning,A->B,ACL,W-ML,en
training data set,machine learning,"https://en.wikipedia.org/wiki/Training,_validation,_and_test_sets",https://en.wikipedia.org/wiki/Machine_learning,A->B,ACL,W-ML,en
unsupervised learning,machine learning,https://en.wikipedia.org/wiki/Unsupervised_learning,https://en.wikipedia.org/wiki/Machine_learning,A->B,ACL,W-ML,en
mixture model,maximum likelihood,https://en.wikipedia.org/wiki/Mixture_model,https://en.wikipedia.org/wiki/Maximum_likelihood_estimation,None,ACL,W-ML,en
model selection,maximum likelihood,https://en.wikipedia.org/wiki/Model_selection,https://en.wikipedia.org/wiki/Maximum_likelihood_estimation,None,ACL,W-ML,en
