视频A顺序,视频B顺序,投票结果,视频A标题,视频B标题,视频A网站,视频B网站
25,54,1,slopes and average rates of change,the fundamental theorem of calculus and indefinite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/MDrBm/slopes-and-average-rates-of-change,https://www.coursera.org/learn/introduction-to-calculus/lecture/WX1hh/the-fundamental-theorem-of-calculus-and-indefinite-integrals
25,57,abandon,slopes and average rates of change,integration by substitution part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/MDrBm/slopes-and-average-rates-of-change,https://www.coursera.org/learn/introduction-to-calculus/lecture/ATYjZ/integration-by-substitution-part-1
25,58,abandon,slopes and average rates of change,integration by substitution part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/MDrBm/slopes-and-average-rates-of-change,https://www.coursera.org/learn/introduction-to-calculus/lecture/smxO5/integration-by-substitution-part-2
25,59,0,slopes and average rates of change,odd and even functions part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/MDrBm/slopes-and-average-rates-of-change,https://www.coursera.org/learn/introduction-to-calculus/lecture/zrkmT/odd-and-even-functions-part-1
25,61,0,slopes and average rates of change,the logistic function part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/MDrBm/slopes-and-average-rates-of-change,https://www.coursera.org/learn/introduction-to-calculus/lecture/KEUnf/the-logistic-function-part-1
25,62,0,slopes and average rates of change,the logistic function part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/MDrBm/slopes-and-average-rates-of-change,https://www.coursera.org/learn/introduction-to-calculus/lecture/7MK92/the-logistic-function-part-2
25,63,1,slopes and average rates of change,the escape velocity of a rocket,https://www.coursera.org/learn/introduction-to-calculus/lecture/MDrBm/slopes-and-average-rates-of-change,https://www.coursera.org/learn/introduction-to-calculus/lecture/WBOa9/the-escape-velocity-of-a-rocket
26,38,1,displacement velocity and acceleration,sign diagrams,https://www.coursera.org/learn/introduction-to-calculus/lecture/HTiQ8/displacement-velocity-and-acceleration,https://www.coursera.org/learn/introduction-to-calculus/lecture/mZV4W/sign-diagrams
26,41,0,displacement velocity and acceleration,curve sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/HTiQ8/displacement-velocity-and-acceleration,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching
26,42,1,displacement velocity and acceleration,the chain rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/HTiQ8/displacement-velocity-and-acceleration,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule
26,45,0,displacement velocity and acceleration,applications of the product rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/HTiQ8/displacement-velocity-and-acceleration,https://www.coursera.org/learn/introduction-to-calculus/lecture/zqKnl/applications-of-the-product-rule
26,48,0,displacement velocity and acceleration,optimisation,https://www.coursera.org/learn/introduction-to-calculus/lecture/HTiQ8/displacement-velocity-and-acceleration,https://www.coursera.org/learn/introduction-to-calculus/lecture/YnG2t/optimisation
26,53,1,displacement velocity and acceleration,riemann sums and definite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/HTiQ8/displacement-velocity-and-acceleration,https://www.coursera.org/learn/introduction-to-calculus/lecture/naOHr/riemann-sums-and-definite-integrals
26,54,1,displacement velocity and acceleration,the fundamental theorem of calculus and indefinite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/HTiQ8/displacement-velocity-and-acceleration,https://www.coursera.org/learn/introduction-to-calculus/lecture/WX1hh/the-fundamental-theorem-of-calculus-and-indefinite-integrals
26,57,0,displacement velocity and acceleration,integration by substitution part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/HTiQ8/displacement-velocity-and-acceleration,https://www.coursera.org/learn/introduction-to-calculus/lecture/ATYjZ/integration-by-substitution-part-1
26,58,0,displacement velocity and acceleration,integration by substitution part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/HTiQ8/displacement-velocity-and-acceleration,https://www.coursera.org/learn/introduction-to-calculus/lecture/smxO5/integration-by-substitution-part-2
26,62,0,displacement velocity and acceleration,the logistic function part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/HTiQ8/displacement-velocity-and-acceleration,https://www.coursera.org/learn/introduction-to-calculus/lecture/7MK92/the-logistic-function-part-2
27,33,1,tangent lines and secants,leibniz notation,https://www.coursera.org/learn/introduction-to-calculus/lecture/se5Va/tangent-lines-and-secants,https://www.coursera.org/learn/introduction-to-calculus/lecture/sDyEj/leibniz-notation
27,36,1,tangent lines and secants,introduction to module 4,https://www.coursera.org/learn/introduction-to-calculus/lecture/se5Va/tangent-lines-and-secants,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4
27,38,1,tangent lines and secants,sign diagrams,https://www.coursera.org/learn/introduction-to-calculus/lecture/se5Va/tangent-lines-and-secants,https://www.coursera.org/learn/introduction-to-calculus/lecture/mZV4W/sign-diagrams
27,42,0,tangent lines and secants,the chain rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/se5Va/tangent-lines-and-secants,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule
27,45,0,tangent lines and secants,applications of the product rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/se5Va/tangent-lines-and-secants,https://www.coursera.org/learn/introduction-to-calculus/lecture/zqKnl/applications-of-the-product-rule
27,48,1,tangent lines and secants,optimisation,https://www.coursera.org/learn/introduction-to-calculus/lecture/se5Va/tangent-lines-and-secants,https://www.coursera.org/learn/introduction-to-calculus/lecture/YnG2t/optimisation
27,53,1,tangent lines and secants,riemann sums and definite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/se5Va/tangent-lines-and-secants,https://www.coursera.org/learn/introduction-to-calculus/lecture/naOHr/riemann-sums-and-definite-integrals
27,54,1,tangent lines and secants,the fundamental theorem of calculus and indefinite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/se5Va/tangent-lines-and-secants,https://www.coursera.org/learn/introduction-to-calculus/lecture/WX1hh/the-fundamental-theorem-of-calculus-and-indefinite-integrals
27,58,abandon,tangent lines and secants,integration by substitution part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/se5Va/tangent-lines-and-secants,https://www.coursera.org/learn/introduction-to-calculus/lecture/smxO5/integration-by-substitution-part-2
28,31,1,different kinds of limits,the derivative as a limit,https://www.coursera.org/learn/introduction-to-calculus/lecture/KVVev/different-kinds-of-limits,https://www.coursera.org/learn/introduction-to-calculus/lecture/k0N5O/the-derivative-as-a-limit
28,34,abandon,different kinds of limits,differentials and applications part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/KVVev/different-kinds-of-limits,https://www.coursera.org/learn/introduction-to-calculus/lecture/pbxLi/differentials-and-applications-part-1
28,36,1,different kinds of limits,introduction to module 4,https://www.coursera.org/learn/introduction-to-calculus/lecture/KVVev/different-kinds-of-limits,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4
28,38,1,different kinds of limits,sign diagrams,https://www.coursera.org/learn/introduction-to-calculus/lecture/KVVev/different-kinds-of-limits,https://www.coursera.org/learn/introduction-to-calculus/lecture/mZV4W/sign-diagrams
28,41,1,different kinds of limits,curve sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/KVVev/different-kinds-of-limits,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching
28,42,1,different kinds of limits,the chain rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/KVVev/different-kinds-of-limits,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule
28,45,1,different kinds of limits,applications of the product rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/KVVev/different-kinds-of-limits,https://www.coursera.org/learn/introduction-to-calculus/lecture/zqKnl/applications-of-the-product-rule
28,48,1,different kinds of limits,optimisation,https://www.coursera.org/learn/introduction-to-calculus/lecture/KVVev/different-kinds-of-limits,https://www.coursera.org/learn/introduction-to-calculus/lecture/YnG2t/optimisation
28,53,1,different kinds of limits,riemann sums and definite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/KVVev/different-kinds-of-limits,https://www.coursera.org/learn/introduction-to-calculus/lecture/naOHr/riemann-sums-and-definite-integrals
28,57,1,different kinds of limits,integration by substitution part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/KVVev/different-kinds-of-limits,https://www.coursera.org/learn/introduction-to-calculus/lecture/ATYjZ/integration-by-substitution-part-1
28,58,1,different kinds of limits,integration by substitution part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/KVVev/different-kinds-of-limits,https://www.coursera.org/learn/introduction-to-calculus/lecture/smxO5/integration-by-substitution-part-2
28,59,1,different kinds of limits,odd and even functions part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/KVVev/different-kinds-of-limits,https://www.coursera.org/learn/introduction-to-calculus/lecture/zrkmT/odd-and-even-functions-part-1
28,62,1,different kinds of limits,the logistic function part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/KVVev/different-kinds-of-limits,https://www.coursera.org/learn/introduction-to-calculus/lecture/7MK92/the-logistic-function-part-2
29,33,1,limit laws,leibniz notation,https://www.coursera.org/learn/introduction-to-calculus/lecture/OZvUR/limit-laws,https://www.coursera.org/learn/introduction-to-calculus/lecture/sDyEj/leibniz-notation
29,36,abandon,limit laws,introduction to module 4,https://www.coursera.org/learn/introduction-to-calculus/lecture/OZvUR/limit-laws,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4
29,38,0,limit laws,sign diagrams,https://www.coursera.org/learn/introduction-to-calculus/lecture/OZvUR/limit-laws,https://www.coursera.org/learn/introduction-to-calculus/lecture/mZV4W/sign-diagrams
29,42,0,limit laws,the chain rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/OZvUR/limit-laws,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule
29,45,0,limit laws,applications of the product rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/OZvUR/limit-laws,https://www.coursera.org/learn/introduction-to-calculus/lecture/zqKnl/applications-of-the-product-rule
29,48,0,limit laws,optimisation,https://www.coursera.org/learn/introduction-to-calculus/lecture/OZvUR/limit-laws,https://www.coursera.org/learn/introduction-to-calculus/lecture/YnG2t/optimisation
29,53,1,limit laws,riemann sums and definite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/OZvUR/limit-laws,https://www.coursera.org/learn/introduction-to-calculus/lecture/naOHr/riemann-sums-and-definite-integrals
29,54,1,limit laws,the fundamental theorem of calculus and indefinite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/OZvUR/limit-laws,https://www.coursera.org/learn/introduction-to-calculus/lecture/WX1hh/the-fundamental-theorem-of-calculus-and-indefinite-integrals
30,31,1,limits and continuity,the derivative as a limit,https://www.coursera.org/learn/introduction-to-calculus/lecture/r7868/limits-and-continuity,https://www.coursera.org/learn/introduction-to-calculus/lecture/k0N5O/the-derivative-as-a-limit
30,33,1,limits and continuity,leibniz notation,https://www.coursera.org/learn/introduction-to-calculus/lecture/r7868/limits-and-continuity,https://www.coursera.org/learn/introduction-to-calculus/lecture/sDyEj/leibniz-notation
30,34,1,limits and continuity,differentials and applications part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/r7868/limits-and-continuity,https://www.coursera.org/learn/introduction-to-calculus/lecture/pbxLi/differentials-and-applications-part-1
30,35,1,limits and continuity,differentials and applications part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/r7868/limits-and-continuity,https://www.coursera.org/learn/introduction-to-calculus/lecture/RTRQ2/differentials-and-applications-part-2
30,36,1,limits and continuity,introduction to module 4,https://www.coursera.org/learn/introduction-to-calculus/lecture/r7868/limits-and-continuity,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4
30,38,1,limits and continuity,sign diagrams,https://www.coursera.org/learn/introduction-to-calculus/lecture/r7868/limits-and-continuity,https://www.coursera.org/learn/introduction-to-calculus/lecture/mZV4W/sign-diagrams
30,41,1,limits and continuity,curve sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/r7868/limits-and-continuity,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching
30,42,1,limits and continuity,the chain rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/r7868/limits-and-continuity,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule
30,45,1,limits and continuity,applications of the product rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/r7868/limits-and-continuity,https://www.coursera.org/learn/introduction-to-calculus/lecture/zqKnl/applications-of-the-product-rule
30,48,1,limits and continuity,optimisation,https://www.coursera.org/learn/introduction-to-calculus/lecture/r7868/limits-and-continuity,https://www.coursera.org/learn/introduction-to-calculus/lecture/YnG2t/optimisation
30,53,1,limits and continuity,riemann sums and definite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/r7868/limits-and-continuity,https://www.coursera.org/learn/introduction-to-calculus/lecture/naOHr/riemann-sums-and-definite-integrals
30,54,1,limits and continuity,the fundamental theorem of calculus and indefinite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/r7868/limits-and-continuity,https://www.coursera.org/learn/introduction-to-calculus/lecture/WX1hh/the-fundamental-theorem-of-calculus-and-indefinite-integrals
30,59,0,limits and continuity,odd and even functions part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/r7868/limits-and-continuity,https://www.coursera.org/learn/introduction-to-calculus/lecture/zrkmT/odd-and-even-functions-part-1
30,62,0,limits and continuity,the logistic function part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/r7868/limits-and-continuity,https://www.coursera.org/learn/introduction-to-calculus/lecture/7MK92/the-logistic-function-part-2
31,38,1,the derivative as a limit,sign diagrams,https://www.coursera.org/learn/introduction-to-calculus/lecture/k0N5O/the-derivative-as-a-limit,https://www.coursera.org/learn/introduction-to-calculus/lecture/mZV4W/sign-diagrams
31,41,1,the derivative as a limit,curve sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/k0N5O/the-derivative-as-a-limit,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching
31,42,1,the derivative as a limit,the chain rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/k0N5O/the-derivative-as-a-limit,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule
31,45,1,the derivative as a limit,applications of the product rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/k0N5O/the-derivative-as-a-limit,https://www.coursera.org/learn/introduction-to-calculus/lecture/zqKnl/applications-of-the-product-rule
31,48,1,the derivative as a limit,optimisation,https://www.coursera.org/learn/introduction-to-calculus/lecture/k0N5O/the-derivative-as-a-limit,https://www.coursera.org/learn/introduction-to-calculus/lecture/YnG2t/optimisation
31,49,1,the derivative as a limit,the second derivative test,https://www.coursera.org/learn/introduction-to-calculus/lecture/k0N5O/the-derivative-as-a-limit,https://www.coursera.org/learn/introduction-to-calculus/lecture/v1UcB/the-second-derivative-test
31,52,1,the derivative as a limit,areas bounded by curves,https://www.coursera.org/learn/introduction-to-calculus/lecture/k0N5O/the-derivative-as-a-limit,https://www.coursera.org/learn/introduction-to-calculus/lecture/g5SNw/areas-bounded-by-curves
31,54,1,the derivative as a limit,the fundamental theorem of calculus and indefinite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/k0N5O/the-derivative-as-a-limit,https://www.coursera.org/learn/introduction-to-calculus/lecture/WX1hh/the-fundamental-theorem-of-calculus-and-indefinite-integrals
31,57,0,the derivative as a limit,integration by substitution part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/k0N5O/the-derivative-as-a-limit,https://www.coursera.org/learn/introduction-to-calculus/lecture/ATYjZ/integration-by-substitution-part-1
31,62,0,the derivative as a limit,the logistic function part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/k0N5O/the-derivative-as-a-limit,https://www.coursera.org/learn/introduction-to-calculus/lecture/7MK92/the-logistic-function-part-2
31,63,1,the derivative as a limit,the escape velocity of a rocket,https://www.coursera.org/learn/introduction-to-calculus/lecture/k0N5O/the-derivative-as-a-limit,https://www.coursera.org/learn/introduction-to-calculus/lecture/WBOa9/the-escape-velocity-of-a-rocket
32,41,1,finding derivatives from first principles,curve sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/X7LW7/finding-derivatives-from-first-principles,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching
32,42,1,finding derivatives from first principles,the chain rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/X7LW7/finding-derivatives-from-first-principles,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule
32,49,1,finding derivatives from first principles,the second derivative test,https://www.coursera.org/learn/introduction-to-calculus/lecture/X7LW7/finding-derivatives-from-first-principles,https://www.coursera.org/learn/introduction-to-calculus/lecture/v1UcB/the-second-derivative-test
32,53,1,finding derivatives from first principles,riemann sums and definite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/X7LW7/finding-derivatives-from-first-principles,https://www.coursera.org/learn/introduction-to-calculus/lecture/naOHr/riemann-sums-and-definite-integrals
32,62,1,finding derivatives from first principles,the logistic function part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/X7LW7/finding-derivatives-from-first-principles,https://www.coursera.org/learn/introduction-to-calculus/lecture/7MK92/the-logistic-function-part-2
32,63,1,finding derivatives from first principles,the escape velocity of a rocket,https://www.coursera.org/learn/introduction-to-calculus/lecture/X7LW7/finding-derivatives-from-first-principles,https://www.coursera.org/learn/introduction-to-calculus/lecture/WBOa9/the-escape-velocity-of-a-rocket
33,34,1,leibniz notation,differentials and applications part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/sDyEj/leibniz-notation,https://www.coursera.org/learn/introduction-to-calculus/lecture/pbxLi/differentials-and-applications-part-1
33,41,1,leibniz notation,curve sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/sDyEj/leibniz-notation,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching
33,42,1,leibniz notation,the chain rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/sDyEj/leibniz-notation,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule
33,49,1,leibniz notation,the second derivative test,https://www.coursera.org/learn/introduction-to-calculus/lecture/sDyEj/leibniz-notation,https://www.coursera.org/learn/introduction-to-calculus/lecture/v1UcB/the-second-derivative-test
33,53,1,leibniz notation,riemann sums and definite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/sDyEj/leibniz-notation,https://www.coursera.org/learn/introduction-to-calculus/lecture/naOHr/riemann-sums-and-definite-integrals
33,57,1,leibniz notation,integration by substitution part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/sDyEj/leibniz-notation,https://www.coursera.org/learn/introduction-to-calculus/lecture/ATYjZ/integration-by-substitution-part-1
33,58,1,leibniz notation,integration by substitution part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/sDyEj/leibniz-notation,https://www.coursera.org/learn/introduction-to-calculus/lecture/smxO5/integration-by-substitution-part-2
33,59,1,leibniz notation,odd and even functions part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/sDyEj/leibniz-notation,https://www.coursera.org/learn/introduction-to-calculus/lecture/zrkmT/odd-and-even-functions-part-1
33,62,1,leibniz notation,the logistic function part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/sDyEj/leibniz-notation,https://www.coursera.org/learn/introduction-to-calculus/lecture/7MK92/the-logistic-function-part-2
33,63,1,leibniz notation,the escape velocity of a rocket,https://www.coursera.org/learn/introduction-to-calculus/lecture/sDyEj/leibniz-notation,https://www.coursera.org/learn/introduction-to-calculus/lecture/WBOa9/the-escape-velocity-of-a-rocket
34,36,1,differentials and applications part 1,introduction to module 4,https://www.coursera.org/learn/introduction-to-calculus/lecture/pbxLi/differentials-and-applications-part-1,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4
34,38,1,differentials and applications part 1,sign diagrams,https://www.coursera.org/learn/introduction-to-calculus/lecture/pbxLi/differentials-and-applications-part-1,https://www.coursera.org/learn/introduction-to-calculus/lecture/mZV4W/sign-diagrams
34,41,0,differentials and applications part 1,curve sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/pbxLi/differentials-and-applications-part-1,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching
34,42,abandon,differentials and applications part 1,the chain rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/pbxLi/differentials-and-applications-part-1,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule
34,45,abandon,differentials and applications part 1,applications of the product rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/pbxLi/differentials-and-applications-part-1,https://www.coursera.org/learn/introduction-to-calculus/lecture/zqKnl/applications-of-the-product-rule
34,48,abandon,differentials and applications part 1,optimisation,https://www.coursera.org/learn/introduction-to-calculus/lecture/pbxLi/differentials-and-applications-part-1,https://www.coursera.org/learn/introduction-to-calculus/lecture/YnG2t/optimisation
34,52,0,differentials and applications part 1,areas bounded by curves,https://www.coursera.org/learn/introduction-to-calculus/lecture/pbxLi/differentials-and-applications-part-1,https://www.coursera.org/learn/introduction-to-calculus/lecture/g5SNw/areas-bounded-by-curves
34,53,1,differentials and applications part 1,riemann sums and definite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/pbxLi/differentials-and-applications-part-1,https://www.coursera.org/learn/introduction-to-calculus/lecture/naOHr/riemann-sums-and-definite-integrals
34,54,1,differentials and applications part 1,the fundamental theorem of calculus and indefinite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/pbxLi/differentials-and-applications-part-1,https://www.coursera.org/learn/introduction-to-calculus/lecture/WX1hh/the-fundamental-theorem-of-calculus-and-indefinite-integrals
34,57,0,differentials and applications part 1,integration by substitution part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/pbxLi/differentials-and-applications-part-1,https://www.coursera.org/learn/introduction-to-calculus/lecture/ATYjZ/integration-by-substitution-part-1
34,58,0,differentials and applications part 1,integration by substitution part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/pbxLi/differentials-and-applications-part-1,https://www.coursera.org/learn/introduction-to-calculus/lecture/smxO5/integration-by-substitution-part-2
34,61,0,differentials and applications part 1,the logistic function part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/pbxLi/differentials-and-applications-part-1,https://www.coursera.org/learn/introduction-to-calculus/lecture/KEUnf/the-logistic-function-part-1
34,62,0,differentials and applications part 1,the logistic function part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/pbxLi/differentials-and-applications-part-1,https://www.coursera.org/learn/introduction-to-calculus/lecture/7MK92/the-logistic-function-part-2
34,63,1,differentials and applications part 1,the escape velocity of a rocket,https://www.coursera.org/learn/introduction-to-calculus/lecture/pbxLi/differentials-and-applications-part-1,https://www.coursera.org/learn/introduction-to-calculus/lecture/WBOa9/the-escape-velocity-of-a-rocket
35,36,0,differentials and applications part 2,introduction to module 4,https://www.coursera.org/learn/introduction-to-calculus/lecture/RTRQ2/differentials-and-applications-part-2,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4
35,38,0,differentials and applications part 2,sign diagrams,https://www.coursera.org/learn/introduction-to-calculus/lecture/RTRQ2/differentials-and-applications-part-2,https://www.coursera.org/learn/introduction-to-calculus/lecture/mZV4W/sign-diagrams
35,41,0,differentials and applications part 2,curve sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/RTRQ2/differentials-and-applications-part-2,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching
35,42,0,differentials and applications part 2,the chain rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/RTRQ2/differentials-and-applications-part-2,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule
35,45,0,differentials and applications part 2,applications of the product rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/RTRQ2/differentials-and-applications-part-2,https://www.coursera.org/learn/introduction-to-calculus/lecture/zqKnl/applications-of-the-product-rule
35,48,0,differentials and applications part 2,optimisation,https://www.coursera.org/learn/introduction-to-calculus/lecture/RTRQ2/differentials-and-applications-part-2,https://www.coursera.org/learn/introduction-to-calculus/lecture/YnG2t/optimisation
35,49,abandon,differentials and applications part 2,the second derivative test,https://www.coursera.org/learn/introduction-to-calculus/lecture/RTRQ2/differentials-and-applications-part-2,https://www.coursera.org/learn/introduction-to-calculus/lecture/v1UcB/the-second-derivative-test
35,52,0,differentials and applications part 2,areas bounded by curves,https://www.coursera.org/learn/introduction-to-calculus/lecture/RTRQ2/differentials-and-applications-part-2,https://www.coursera.org/learn/introduction-to-calculus/lecture/g5SNw/areas-bounded-by-curves
35,53,0,differentials and applications part 2,riemann sums and definite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/RTRQ2/differentials-and-applications-part-2,https://www.coursera.org/learn/introduction-to-calculus/lecture/naOHr/riemann-sums-and-definite-integrals
35,57,0,differentials and applications part 2,integration by substitution part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/RTRQ2/differentials-and-applications-part-2,https://www.coursera.org/learn/introduction-to-calculus/lecture/ATYjZ/integration-by-substitution-part-1
35,58,0,differentials and applications part 2,integration by substitution part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/RTRQ2/differentials-and-applications-part-2,https://www.coursera.org/learn/introduction-to-calculus/lecture/smxO5/integration-by-substitution-part-2
35,61,0,differentials and applications part 2,the logistic function part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/RTRQ2/differentials-and-applications-part-2,https://www.coursera.org/learn/introduction-to-calculus/lecture/KEUnf/the-logistic-function-part-1
35,62,0,differentials and applications part 2,the logistic function part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/RTRQ2/differentials-and-applications-part-2,https://www.coursera.org/learn/introduction-to-calculus/lecture/7MK92/the-logistic-function-part-2
35,63,0,differentials and applications part 2,the escape velocity of a rocket,https://www.coursera.org/learn/introduction-to-calculus/lecture/RTRQ2/differentials-and-applications-part-2,https://www.coursera.org/learn/introduction-to-calculus/lecture/WBOa9/the-escape-velocity-of-a-rocket
36,38,1,introduction to module 4,sign diagrams,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4,https://www.coursera.org/learn/introduction-to-calculus/lecture/mZV4W/sign-diagrams
36,41,1,introduction to module 4,curve sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching
36,42,1,introduction to module 4,the chain rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule
36,45,1,introduction to module 4,applications of the product rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4,https://www.coursera.org/learn/introduction-to-calculus/lecture/zqKnl/applications-of-the-product-rule
36,48,1,introduction to module 4,optimisation,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4,https://www.coursera.org/learn/introduction-to-calculus/lecture/YnG2t/optimisation
36,49,1,introduction to module 4,the second derivative test,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4,https://www.coursera.org/learn/introduction-to-calculus/lecture/v1UcB/the-second-derivative-test
36,52,1,introduction to module 4,areas bounded by curves,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4,https://www.coursera.org/learn/introduction-to-calculus/lecture/g5SNw/areas-bounded-by-curves
